Country Name,Country Code,LifeExp_1960,LifeExp_1961,LifeExp_1962,LifeExp_1963,LifeExp_1964,LifeExp_1965,LifeExp_1966,LifeExp_1967,LifeExp_1968,LifeExp_1969,LifeExp_1970,LifeExp_1971,LifeExp_1972,LifeExp_1973,LifeExp_1974,LifeExp_1975,LifeExp_1976,LifeExp_1977,LifeExp_1978,LifeExp_1979,LifeExp_1980,LifeExp_1981,LifeExp_1982,LifeExp_1983,LifeExp_1984,LifeExp_1985,LifeExp_1986,LifeExp_1987,LifeExp_1988,LifeExp_1989,LifeExp_1990,LifeExp_1991,LifeExp_1992,LifeExp_1993,LifeExp_1994,LifeExp_1995,LifeExp_1996,LifeExp_1997,LifeExp_1998,LifeExp_1999,LifeExp_2000,LifeExp_2001,LifeExp_2002,LifeExp_2003,LifeExp_2004,LifeExp_2005,LifeExp_2006,LifeExp_2007,LifeExp_2008,LifeExp_2009,LifeExp_2010,LifeExp_2011,LifeExp_2012,LifeExp_2013,LifeExp_2014,LifeExp_2015
Upper middle income,UMC,49.5748477057,50.09266073,50.743098433,51.5818885374,52.6506243988,53.8908126722,55.2146943839,56.5429772217,57.7982976558,58.9147931657,59.917155682,60.7685860189,61.4920743829,62.1728326973,62.8042551721,63.3357716706,63.8553014585,64.3309628519,64.7704800416,65.1437664517,65.5171399589,65.8799335183,66.242983259,66.5450515193,66.8116916677,67.1526191605,67.5515824304,67.8118033111,68.0569026923,68.2631129198,68.4587983629,68.6423795432,68.7172157071,68.7757107222,68.9543408707,69.1991242618,69.5273589038,69.8712104157,70.1950819871,70.4547974772,70.7637660391,71.0937991486,71.4020577285,71.7156824068,72.0472349704,72.3306525128,72.6696995894,72.9710134398,73.227470664,73.50559001,73.72682769,73.9942621741,74.2247241909,74.4615945675,74.6692853901,74.8714257057
Uruguay,URY,67.8963902439,68.1127804878,68.2966341463,68.4409268293,68.5431463415,68.606804878,68.6359268293,68.6455121951,68.651097561,68.6617073171,68.685804878,68.7303658537,68.795902439,68.883902439,68.9973658537,69.1428292683,69.3213170732,69.5298536585,69.7644634146,70.0186097561,70.2862926829,70.5589756098,70.8316097561,71.0961707317,71.3486341463,71.5834634146,71.7985853659,71.9975609756,72.184902439,72.364195122,72.5395365854,72.7190487805,72.906804878,73.1048536585,73.3162439024,73.5384390244,73.7698780488,74.005,74.2381707317,74.4663414634,74.6859756098,74.8960487805,75.0955609756,75.2845121951,75.4644146341,75.6347073171,75.7964146341,75.9510243902,76.1010731707,76.2485853659,76.3946097561,76.541195122,76.6883902439,76.836195122,76.9861463415,77.1382195122
United States,USA,69.7707317073,70.2707317073,70.1195121951,69.9170731707,70.1658536585,70.2146341463,70.212195122,70.5609756098,69.9512195122,70.5073170732,70.8073170732,71.1073170732,71.156097561,71.356097561,71.956097561,72.6048780488,72.856097561,73.256097561,73.356097561,73.8048780488,73.6097560976,74.0097560976,74.3609756098,74.4634146341,74.5634146341,74.5634146341,74.6146341463,74.7658536585,74.7658536585,75.0170731707,75.2146341463,75.3658536585,75.6170731707,75.4195121951,75.6195121951,75.6219512195,76.0268292683,76.4292682927,76.5804878049,76.5829268293,76.6365853659,76.8365853659,76.9365853659,77.0365853659,77.487804878,77.487804878,77.687804878,77.987804878,78.0390243902,78.3902439024,78.5414634146,78.6414634146,78.7414634146,78.7414634146,78.7414634146,78.7414634146
Uzbekistan,UZB,58.8855365854,59.2975365854,59.7130243902,60.1300243902,60.5465365854,60.9570487805,61.3575853659,61.7441219512,62.1111707317,62.4562195122,62.7742682927,63.061804878,63.3203414634,63.5558780488,63.7748780488,63.9878780488,64.207804878,64.4426829268,64.6980243902,64.973902439,65.2723902439,65.5926097561,65.9221219512,66.2439268293,66.542,66.7852195122,66.9424390244,67.0025121951,66.9683414634,66.851902439,66.6841707317,66.5062682927,66.3592682927,66.2722682927,66.258804878,66.3168292683,66.4317804878,66.5711219512,66.7087804878,66.8333170732,66.9407804878,67.0292682927,67.1083658537,67.1866097561,67.2650243902,67.3470487805,67.4351463415,67.5312195122,67.634195122,67.7445609756,67.8612926829,67.9814146341,68.1019756098,68.222,68.3390243902,68.4530731707
St. Vincent and the Grenadines,VCT,57.7238780488,58.8096829268,59.8392195122,60.7823902439,61.6211463415,62.3474634146,62.9698292683,63.5147560976,64.0047317073,64.447195122,64.8425365854,65.1831463415,65.4689756098,65.7040487805,65.9024390244,66.086804878,66.2798536585,66.4992682927,66.7546097561,67.0483658537,67.3764146341,67.7255121951,68.0729268293,68.4030243902,68.7072926829,68.9823414634,69.2323658537,69.4650731707,69.6846341463,69.8900243902,70.0766585366,70.2374390244,70.3681463415,70.4666097561,70.5362682927,70.5775121951,70.5917804878,70.5876585366,70.5763170732,70.5693902439,70.5821219512,70.6293170732,70.7181463415,70.8491463415,71.0212926829,71.228902439,71.4602195122,71.6994146341,71.9317317073,72.1500731707,72.3463902439,72.5187560976,72.6718536585,72.8108780488,72.9368536585,73.0523658537
"Venezuela, RB",VEN,59.2851219512,59.8625609756,60.4303170732,60.9858292683,61.5290731707,62.0620731707,62.588804878,63.1118292683,63.6302439024,64.1416341463,64.639097561,65.1147560976,65.5621463415,65.9763414634,66.3573658537,66.7072195122,67.0308536585,67.336195122,67.6281707317,67.9082682927,68.174,68.4204146341,68.6445365854,68.8433414634,69.0197804878,69.1748536585,69.3120243902,69.4382195122,69.5603170732,69.6871707317,69.8286097561,69.9944146341,70.1880243902,70.4094390244,70.6562195122,70.9269268293,71.2157073171,71.5122682927,71.8053902439,72.0862682927,72.3461219512,72.5756097561,72.7752682927,72.9445609756,73.0864390244,73.2033170732,73.3010487805,73.388902439,73.4762439024,73.568,73.6716097561,73.7916585366,73.9257317073,74.0744146341,74.236195122,74.4096097561
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,63.7302195122,64.1015609756,64.4625609756,64.8287560976,65.2101219512,65.6116097561,66.0325853659,66.4624634146,66.8927073171,67.320804878,67.7448292683,68.1648780488,68.5805609756,68.9904878049,69.3911707317,69.7781707317,70.1449512195,70.4909268293,70.8165365854,71.1251707317,71.425195122,71.7264634146,72.0364634146,72.3616341463,72.7020487805,73.0557317073,73.4168292683,73.7759512195,74.1262926829,74.4644390244,74.788,75.0990243902,75.4005121951,75.694902439,75.982195122,76.262902439,76.5365609756,76.8025609756,77.0592926829,77.3061707317,76.6195121951,77.8731707317,78.0243902439,78.1731707317,78.7243902439,78.5243902439,78.6243902439,78.8243902439,78.9243902439,79.0731707317,79.1731707317,79.3731707317,79.4731707317,79.6243902439,79.7731707317,79.8731707317
Vietnam,VNM,59.0670243902,59.744195122,60.4105365854,61.0430243902,61.6071463415,61.9967804878,62.0873902439,61.8420487805,61.2930487805,60.5256829268,59.7370487805,59.1742439024,59.0216097561,59.3812195122,60.2534390244,61.5363658537,63.0428536585,64.5267073171,65.7963414634,66.7725121951,67.4336585366,67.8304634146,68.0938780488,68.3327317073,68.5841219512,68.8685365854,69.185902439,69.5095853659,69.8225121951,70.124195122,70.418195122,70.7080731707,70.9954634146,71.2824146341,71.5684878049,71.8522195122,72.1315609756,72.4035121951,72.6645121951,72.9135365854,73.1485853659,73.3695853659,73.5765609756,73.7725365854,73.9590243902,74.1381219512,74.3123658537,74.4838536585,74.653097561,74.8226097561,74.9903658537,75.156804878,75.3193902439,75.477,75.6291219512,75.7777317073
Vanuatu,VUT,46.4874878049,47.088097561,47.688195122,48.2872926829,48.8868292683,49.4847804878,50.0831219512,50.6818292683,51.2809268293,51.879902439,52.479804878,53.0796341463,53.6794390244,54.2792682927,54.8786097561,55.4799756098,56.0883170732,56.703097561,57.3223658537,57.939195122,58.5427073171,59.1205609756,59.6648780488,60.1721219512,60.6422682927,61.082195122,61.5022195122,61.9146341463,62.3317560976,62.7580243902,63.1968536585,63.6477804878,64.1034146341,64.5593414634,65.0121463415,65.4593414634,65.8994878049,66.330097561,66.751195122,67.1598292683,67.555,67.9347073171,68.2999512195,68.6517073171,68.99,69.3178536585,69.6367560976,69.9487317073,70.2547560976,70.5558292683,70.8499512195,71.1345609756,71.4081707317,71.6692439024,71.9183170732,72.1573658537
World,WLD,52.4747638104,52.9808529858,53.4041956325,53.9354620276,54.6129628298,55.2804404216,56.0200130949,56.7332833732,57.3402431339,57.9557874202,58.5494843122,59.0778189275,59.5657527776,60.0148914599,60.5092901454,60.9537274759,61.3730521723,61.7937484372,62.152442966,62.5119865302,62.7961509926,63.1342334207,63.4555617285,63.6990499311,63.959074023,64.2110250825,64.5079815514,64.7597437664,64.9649403495,65.1833782234,65.3763371706,65.5658067538,65.7308863931,65.8572084316,66.0661989345,66.2632004622,66.5499530061,66.8452321796,67.1013865328,67.3309741689,67.6029092915,67.8934736128,68.1514731139,68.4152352929,68.7438626814,69.0044254772,69.3290721465,69.6315431814,69.9042019909,70.2089446801,70.471632328,70.7481786513,70.9836146168,71.2263369319,71.4589820467,71.6639606813
Samoa,WSM,49.9695121951,50.4695121951,50.9695121951,51.4695121951,51.9695121951,52.4695121951,52.9695121951,53.4695121951,53.9695121951,54.4695121951,54.9695121951,55.4695121951,55.9695121951,56.4695121951,56.9695121951,57.4695121951,57.9695121951,58.4695121951,58.9695121951,59.4695121951,59.9695121951,60.4685121951,60.9665121951,61.4645121951,61.9625121951,62.463,62.969,63.4809756098,63.9989512195,64.5194146341,65.0404146341,65.5589512195,66.0700243902,66.5691463415,67.051804878,67.5150243902,67.9542682927,68.3705365854,68.764804878,69.1370487805,69.4873170732,69.8166097561,70.1284146341,70.4262682927,70.7146097561,70.9969268293,71.2786585366,71.5607804878,71.8442926829,72.1306829268,72.417,72.7012682927,72.9800487805,73.2503902439,73.5118292683,73.7648780488
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,65.8975609756,66.1975609756,66.3975609756,66.5975609756,66.7975609756,66.9975609756,67.1975609756,67.3975609756,67.5487804878,67.7487804878,67.9487804878,68.1,68.2487804878,68.4,68.5512195122,68.7,68.8512195122,68.9512195122,66.9512195122,67.9512195122,67.9975609756,67.943902439,68.1951219512,68.4463414634,68.6951219512,68.9463414634,69.1975609756,69.3975609756,69.6487804878,69.9,70.1487804878,70.4975609756,70.7975609756,71.0975609756,71.3463414634
